is Elon Musk,created at,source,possibly sensitive,lang,has_text,has_link,has_hashtag,has_at,has_emoji,sentiment,retweet count,reply count,like count,quote count
0,2022-10-25 20:30:02+00:00,Twitter Web App,False,en,1,1,0,0,0,-0.15,71,159,874,21
0,2022-10-25 18:00:14+00:00,Sprinklr,False,en,1,1,0,0,0,0.13636363636363635,83,58,662,5
0,2022-10-25 18:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,0.0,168,600,3218,47
0,2022-10-25 16:00:02+00:00,Sprinklr,False,en,1,1,1,1,0,-0.5,221,108,2074,9
0,2022-10-25 00:00:00+00:00,Sprinklr,False,en,1,0,0,0,1,0.0,271,1199,4905,89
0,2022-10-24 22:17:16+00:00,Twitter for iPhone,False,zxx,0,1,0,0,0,2.0,34,15,410,0
0,2022-10-24 22:16:13+00:00,Twitter for iPhone,False,zxx,0,1,0,0,0,2.0,43,30,441,2
0,2022-10-24 22:15:05+00:00,Twitter for iPhone,False,zxx,0,1,0,0,0,2.0,21,4,265,1
0,2022-10-24 22:14:01+00:00,Twitter for iPhone,False,zxx,0,1,0,0,0,2.0,23,10,192,1
0,2022-10-24 22:12:22+00:00,Twitter for iPhone,False,zxx,0,1,0,0,0,2.0,18,5,267,0
0,2022-10-24 22:11:26+00:00,Twitter for iPhone,False,zxx,0,1,0,0,0,2.0,43,22,539,6
0,2022-10-24 22:00:07+00:00,Twitter Web App,False,en,1,1,1,1,0,0.0,412,91,3917,9
0,2022-10-24 20:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,0.6,260,629,5896,38
0,2022-10-24 16:00:12+00:00,Sprinklr,False,en,1,1,1,1,0,0.0,171,86,1202,7
0,2022-10-24 07:29:39+00:00,Twitter Web App,False,en,1,0,1,1,1,0.8,124,135,1344,4
0,2022-10-24 00:30:03+00:00,Sprinklr,False,en,1,1,1,1,0,0.0,63,68,671,1
0,2022-10-23 22:21:36+00:00,Twitter Web App,False,en,1,1,0,0,1,0.2857142857142857,115,105,1312,8
0,2022-10-23 19:30:01+00:00,Sprinklr,False,en,1,1,0,0,1,0.04545454545454545,58,52,509,2
0,2022-10-23 18:00:00+00:00,Sprinklr,False,en,1,0,0,0,1,0.5,312,467,3337,45
0,2022-10-22 23:00:00+00:00,Sprinklr,False,en,1,0,0,0,1,-0.26666666666666666,315,441,6944,29
0,2022-10-22 21:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,0.2,64,102,900,3
0,2022-10-22 16:00:06+00:00,Sprinklr,False,en,1,1,1,1,0,0.0,252,166,2087,9
0,2022-10-22 00:15:00+00:00,Sprinklr,False,en,1,0,1,1,0,0.25,101,131,10278,4
0,2022-10-21 21:00:13+00:00,Sprinklr,False,en,1,1,1,1,0,0.0,294,120,1897,12
0,2022-10-21 12:16:15+00:00,Twitter Web App,False,en,1,1,1,1,0,0.0,1140,155,5118,142
0,2022-10-21 11:54:53+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,60,33,589,8
0,2022-10-21 11:53:06+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,38,32,523,3
0,2022-10-21 11:48:14+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,36,20,389,16
0,2022-10-21 11:46:25+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,23,13,308,2
0,2022-10-21 11:33:08+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,28,16,362,12
0,2022-10-21 11:23:11+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,64,25,742,57
0,2022-10-21 11:13:07+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,45,6,588,8
0,2022-10-21 11:03:03+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,44,11,573,7
0,2022-10-21 10:53:05+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,44,4,646,8
0,2022-10-21 10:43:08+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,52,7,676,18
0,2022-10-21 10:33:13+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,58,12,676,5
0,2022-10-21 10:30:25+00:00,Twitter Web App,False,en,1,1,1,1,0,0.5,1119,161,7378,204
0,2022-10-21 04:01:03+00:00,Sprinklr,False,en,1,0,1,1,0,0.0,51,47,798,5
0,2022-10-21 04:01:00+00:00,Sprinklr,False,en,1,0,0,0,0,0.7,269,166,3288,7
